time,EPL_tii2014.PLC.MN.EEE-Link Power
0.012,5934
0.0120416,5934
0.0120416,6227
0.01208896,6227
0.01208896,6520
0.012137279999,6520
0.012137279999,12380
0.012137279999,12380
0.012137279999,15310
0.012137279999,15310
0.012137279999,15603
0.012137855999,15603
0.012137855999,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012143999998,15603
0.012179455999,15603
0.012179455999,15896
0.012184639999,15896
0.012184639999,16189
0.012185215999,16189
0.012185215999,16189
0.012185599998,16189
0.012185599998,16482
0.012185599998,16482
0.012185599998,16775
0.012185599998,16775
0.012185599998,17068
0.012185599998,17068
0.012185599998,17361
0.012185599998,17361
0.012185599998,17654
0.012185599998,17654
0.012185599998,17947
0.012185599998,17947
0.012185599998,18240
0.012185599998,18240
0.012185599998,18533
0.012185599998,18533
0.012185599998,18826
0.012185599998,18826
0.012185599998,19119
0.012185599998,19119
0.012185599998,19412
0.012185599998,19412
0.012185599998,19705
0.012185599998,19705
0.012185599998,19998
0.012185599998,19998
0.012185599998,20291
0.012185599998,20291
0.012185599998,20584
0.012185599998,20584
0.012185599998,20877
0.012185599998,20877
0.012185599998,21170
0.012185599998,21170
0.012185599998,21463
0.012185599998,21463
0.012185599998,21756
0.012185599998,21756
0.012185599998,22049
0.012185599998,22049
0.012185599998,22342
0.012185599998,22342
0.012185599998,22635
0.012185599998,22635
0.012185599998,22928
0.012185599998,22928
0.012185599998,23221
0.012185599998,23221
0.012185599998,23514
0.012185599998,23514
0.012185599998,23807
0.012185599998,23807
0.012185599998,24100
0.012185599998,24100
0.012185599998,24393
0.012185599998,24393
0.012185599998,24686
0.012185599998,24686
0.012185599998,24979
0.012226815999,24979
0.012226815999,25272
0.014352839862,25272
0.014352839862,25272
0.014359559861,25272
0.014359559861,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.014362523862,25272
0.01439072386,25272
0.01439072386,25272
0.014609839862,25272
0.014609839862,24979
0.014610415862,24979
0.014610415862,24686
0.014616559861,24686
0.014616559861,24393
0.014617135861,24393
0.014617135861,24100
0.014619523862,24100
0.014619523862,23807
0.014619523862,23807
0.014619523862,23514
0.014619523862,23514
0.014619523862,23221
0.014619523862,23221
0.014619523862,22928
0.014619523862,22928
0.014619523862,22635
0.014619523862,22635
0.014619523862,22342
0.014619523862,22342
0.014619523862,22049
0.014619523862,22049
0.014619523862,21756
0.014619523862,21756
0.014619523862,21463
0.014619523862,21463
0.014619523862,21170
0.014619523862,21170
0.014619523862,20877
0.014619523862,20877
0.014619523862,20584
0.014619523862,20584
0.014619523862,20291
0.014619523862,20291
0.014619523862,19998
0.014619523862,19998
0.014619523862,19705
0.014619523862,19705
0.014619523862,19412
0.014619523862,19412
0.014619523862,19119
0.014619523862,19119
0.014619523862,18826
0.014619523862,18826
0.014619523862,18533
0.014619523862,18533
0.014619523862,18240
0.014619523862,18240
0.014619523862,17947
0.014619523862,17947
0.014619523862,17654
0.014619523862,17654
0.014619523862,17361
0.014619523862,17361
0.014619523862,17068
0.014619523862,17068
0.014619523862,16775
0.014619523862,16775
0.014619523862,16482
0.014619523862,16482
0.014619523862,16189
0.014619523862,16189
0.014619523862,15896
0.014619523862,15896
0.014619523862,15603
0.014619523862,15603
0.014619523862,15310
0.014625283862,15310
0.014625283862,15017
0.014625283862,15017
0.014625283862,14724
0.014625283862,14724
0.014625283862,14431
0.014625283862,14431
0.014625283862,14138
0.014625283862,14138
0.014625283862,13845
0.014625283862,13845
0.014625283862,13552
0.014625283862,13552
0.014625283862,13259
0.014625283862,13259
0.014625283862,12966
0.014625283862,12966
0.014625283862,12673
0.014625283862,12673
0.014625283862,12380
0.014625283862,12380
0.014625283862,12087
0.014625283862,12087
0.014625283862,11794
0.014625283862,11794
0.014625283862,11501
0.014625283862,11501
0.014625283862,11208
0.014625283862,11208
0.014625283862,10915
0.014625283862,10915
0.014625283862,10622
0.014625283862,10622
0.014625283862,10329
0.014625283862,10329
0.014625283862,10036
0.014625283862,10036
0.014625283862,9743
0.014625283862,9743
0.014625283862,9450
0.014625283862,9450
0.014625283862,9157
0.014625283862,9157
0.014625283862,8864
0.014625283862,8864
0.014625283862,8571
0.014625283862,8571
0.014625283862,8278
0.014625283862,8278
0.014625283862,7985
0.014625283862,7985
0.014625283862,7692
0.014625283862,7692
0.014625283862,7399
0.014625283862,7399
0.014625283862,7106
0.014625283862,7106
0.014625283862,6813
0.014632003861,6813
0.014632003861,6520
0.01464772386,6520
0.01464772386,6227
0.01465348386,6227
0.01465348386,5934
0.024,5934
0.024,5934
0.0240416,5934
0.0240416,6227
0.02408896,6227
0.02408896,6520
0.024137279999,6520
0.024137279999,12380
0.024137279999,12380
0.024137279999,15310
0.024137279999,15310
0.024137279999,15603
0.024137855999,15603
0.024137855999,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024143999998,15603
0.024179455999,15603
0.024179455999,15896
0.024184639999,15896
0.024184639999,16189
0.024185215999,16189
0.024185215999,16189
0.024185599998,16189
0.024185599998,16482
0.024185599998,16482
0.024185599998,16775
0.024185599998,16775
0.024185599998,17068
0.024185599998,17068
0.024185599998,17361
0.024185599998,17361
0.024185599998,17654
0.024185599998,17654
0.024185599998,17947
0.024185599998,17947
0.024185599998,18240
0.024185599998,18240
0.024185599998,18533
0.024185599998,18533
0.024185599998,18826
0.024185599998,18826
0.024185599998,19119
0.024185599998,19119
0.024185599998,19412
0.024185599998,19412
0.024185599998,19705
0.024185599998,19705
0.024185599998,19998
0.024185599998,19998
0.024185599998,20291
0.024185599998,20291
0.024185599998,20584
0.024185599998,20584
0.024185599998,20877
0.024185599998,20877
0.024185599998,21170
0.024185599998,21170
0.024185599998,21463
0.024185599998,21463
0.024185599998,21756
0.024185599998,21756
0.024185599998,22049
0.024185599998,22049
0.024185599998,22342
0.024185599998,22342
0.024185599998,22635
0.024185599998,22635
0.024185599998,22928
0.024185599998,22928
0.024185599998,23221
0.024185599998,23221
0.024185599998,23514
0.024185599998,23514
0.024185599998,23807
0.024185599998,23807
0.024185599998,24100
0.024185599998,24100
0.024185599998,24393
0.024185599998,24393
0.024185599998,24686
0.024185599998,24686
0.024185599998,24979
0.024226815999,24979
0.024226815999,25272
0.026352839862,25272
0.026352839862,25272
0.026359559861,25272
0.026359559861,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.026362523862,25272
0.02639072386,25272
0.02639072386,25272
0.026609839862,25272
0.026609839862,24979
0.026610415862,24979
0.026610415862,24686
0.026616559861,24686
0.026616559861,24393
0.026617135861,24393
0.026617135861,24100
0.026619523862,24100
0.026619523862,23807
0.026619523862,23807
0.026619523862,23514
0.026619523862,23514
0.026619523862,23221
0.026619523862,23221
0.026619523862,22928
0.026619523862,22928
0.026619523862,22635
0.026619523862,22635
0.026619523862,22342
0.026619523862,22342
0.026619523862,22049
0.026619523862,22049
0.026619523862,21756
0.026619523862,21756
0.026619523862,21463
0.026619523862,21463
0.026619523862,21170
0.026619523862,21170
0.026619523862,20877
0.026619523862,20877
0.026619523862,20584
0.026619523862,20584
0.026619523862,20291
0.026619523862,20291
0.026619523862,19998
0.026619523862,19998
0.026619523862,19705
0.026619523862,19705
0.026619523862,19412
0.026619523862,19412
0.026619523862,19119
0.026619523862,19119
0.026619523862,18826
0.026619523862,18826
0.026619523862,18533
0.026619523862,18533
0.026619523862,18240
0.026619523862,18240
0.026619523862,17947
0.026619523862,17947
0.026619523862,17654
0.026619523862,17654
0.026619523862,17361
0.026619523862,17361
0.026619523862,17068
0.026619523862,17068
0.026619523862,16775
0.026619523862,16775
0.026619523862,16482
0.026619523862,16482
0.026619523862,16189
0.026619523862,16189
0.026619523862,15896
0.026619523862,15896
0.026619523862,15603
0.026619523862,15603
0.026619523862,15310
0.026625283862,15310
0.026625283862,15017
0.026625283862,15017
0.026625283862,14724
0.026625283862,14724
0.026625283862,14431
0.026625283862,14431
0.026625283862,14138
0.026625283862,14138
0.026625283862,13845
0.026625283862,13845
0.026625283862,13552
0.026625283862,13552
0.026625283862,13259
0.026625283862,13259
0.026625283862,12966
0.026625283862,12966
0.026625283862,12673
0.026625283862,12673
0.026625283862,12380
0.026625283862,12380
0.026625283862,12087
0.026625283862,12087
0.026625283862,11794
0.026625283862,11794
0.026625283862,11501
0.026625283862,11501
0.026625283862,11208
0.026625283862,11208
0.026625283862,10915
0.026625283862,10915
0.026625283862,10622
0.026625283862,10622
0.026625283862,10329
0.026625283862,10329
0.026625283862,10036
0.026625283862,10036
0.026625283862,9743
0.026625283862,9743
0.026625283862,9450
0.026625283862,9450
0.026625283862,9157
0.026625283862,9157
0.026625283862,8864
0.026625283862,8864
0.026625283862,8571
0.026625283862,8571
0.026625283862,8278
0.026625283862,8278
0.026625283862,7985
0.026625283862,7985
0.026625283862,7692
0.026625283862,7692
0.026625283862,7399
0.026625283862,7399
0.026625283862,7106
0.026625283862,7106
0.026625283862,6813
0.026632003861,6813
0.026632003861,6520
0.02664772386,6520
0.02664772386,6227
0.02665348386,6227
0.02665348386,5934
0.036,5934
0.036,5934
0.0360416,5934
0.0360416,6227
0.03608896,6227
0.03608896,6520
0.036137279999,6520
0.036137279999,12380
0.036137279999,12380
0.036137279999,15310
0.036137279999,15310
0.036137279999,15603
0.036137855999,15603
0.036137855999,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036143999998,15603
0.036179455999,15603
0.036179455999,15896
0.036184639999,15896
0.036184639999,16189
0.036185215999,16189
0.036185215999,16189
0.036185599998,16189
0.036185599998,16482
0.036185599998,16482
0.036185599998,16775
0.036185599998,16775
0.036185599998,17068
0.036185599998,17068
0.036185599998,17361
0.036185599998,17361
0.036185599998,17654
0.036185599998,17654
0.036185599998,17947
0.036185599998,17947
0.036185599998,18240
0.036185599998,18240
0.036185599998,18533
0.036185599998,18533
0.036185599998,18826
0.036185599998,18826
0.036185599998,19119
0.036185599998,19119
0.036185599998,19412
0.036185599998,19412
0.036185599998,19705
0.036185599998,19705
0.036185599998,19998
0.036185599998,19998
0.036185599998,20291
0.036185599998,20291
0.036185599998,20584
0.036185599998,20584
0.036185599998,20877
0.036185599998,20877
0.036185599998,21170
0.036185599998,21170
0.036185599998,21463
0.036185599998,21463
0.036185599998,21756
0.036185599998,21756
0.036185599998,22049
0.036185599998,22049
0.036185599998,22342
0.036185599998,22342
0.036185599998,22635
0.036185599998,22635
0.036185599998,22928
0.036185599998,22928
0.036185599998,23221
0.036185599998,23221
0.036185599998,23514
0.036185599998,23514
0.036185599998,23807
0.036185599998,23807
0.036185599998,24100
0.036185599998,24100
0.036185599998,24393
0.036185599998,24393
0.036185599998,24686
0.036185599998,24686
0.036185599998,24979
0.036226815999,24979
0.036226815999,25272
0.038352839862,25272
0.038352839862,25272
0.038359559861,25272
0.038359559861,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.038362523862,25272
0.03839072386,25272
0.03839072386,25272
0.038609839862,25272
0.038609839862,24979
0.038610415862,24979
0.038610415862,24686
0.038616559861,24686
0.038616559861,24393
0.038617135861,24393
0.038617135861,24100
0.038619523862,24100
0.038619523862,23807
0.038619523862,23807
0.038619523862,23514
0.038619523862,23514
0.038619523862,23221
0.038619523862,23221
0.038619523862,22928
0.038619523862,22928
0.038619523862,22635
0.038619523862,22635
0.038619523862,22342
0.038619523862,22342
0.038619523862,22049
0.038619523862,22049
0.038619523862,21756
0.038619523862,21756
0.038619523862,21463
0.038619523862,21463
0.038619523862,21170
0.038619523862,21170
0.038619523862,20877
0.038619523862,20877
0.038619523862,20584
0.038619523862,20584
0.038619523862,20291
0.038619523862,20291
0.038619523862,19998
0.038619523862,19998
0.038619523862,19705
0.038619523862,19705
0.038619523862,19412
0.038619523862,19412
0.038619523862,19119
0.038619523862,19119
0.038619523862,18826
0.038619523862,18826
0.038619523862,18533
0.038619523862,18533
0.038619523862,18240
0.038619523862,18240
0.038619523862,17947
0.038619523862,17947
0.038619523862,17654
0.038619523862,17654
0.038619523862,17361
0.038619523862,17361
0.038619523862,17068
0.038619523862,17068
0.038619523862,16775
0.038619523862,16775
0.038619523862,16482
0.038619523862,16482
0.038619523862,16189
0.038619523862,16189
0.038619523862,15896
0.038619523862,15896
0.038619523862,15603
0.038619523862,15603
0.038619523862,15310
0.038625283862,15310
0.038625283862,15017
0.038625283862,15017
0.038625283862,14724
0.038625283862,14724
0.038625283862,14431
0.038625283862,14431
0.038625283862,14138
0.038625283862,14138
0.038625283862,13845
0.038625283862,13845
0.038625283862,13552
0.038625283862,13552
0.038625283862,13259
0.038625283862,13259
0.038625283862,12966
0.038625283862,12966
0.038625283862,12673
0.038625283862,12673
0.038625283862,12380
0.038625283862,12380
0.038625283862,12087
0.038625283862,12087
0.038625283862,11794
0.038625283862,11794
0.038625283862,11501
0.038625283862,11501
0.038625283862,11208
0.038625283862,11208
0.038625283862,10915
0.038625283862,10915
0.038625283862,10622
0.038625283862,10622
0.038625283862,10329
