time,EPL_tii2014.PLC.MN.NoEEE-Link Power
0.110619523862,21304
0.110619523862,21180
0.110619523862,21180
0.110619523862,21056
0.110625283862,21056
0.110625283862,20932
0.110625283862,20932
0.110625283862,20808
0.110625283862,20808
0.110625283862,20684
0.110625283862,20684
0.110625283862,20560
0.110625283862,20560
0.110625283862,20436
0.110625283862,20436
0.110625283862,20312
0.110625283862,20312
0.110625283862,20188
0.110625283862,20188
0.110625283862,20064
0.110625283862,20064
0.110625283862,19940
0.110625283862,19940
0.110625283862,19816
0.110625283862,19816
0.110625283862,19692
0.110625283862,19692
0.110625283862,19568
0.110625283862,19568
0.110625283862,19444
0.110625283862,19444
0.110625283862,19320
0.110625283862,19320
0.110625283862,19196
0.110625283862,19196
0.110625283862,19072
0.110625283862,19072
0.110625283862,18948
0.110625283862,18948
0.110625283862,18824
0.110625283862,18824
0.110625283862,18700
0.110625283862,18700
0.110625283862,18576
0.110625283862,18576
0.110625283862,18452
0.110625283862,18452
0.110625283862,18328
0.110625283862,18328
0.110625283862,18204
0.110625283862,18204
0.110625283862,18080
0.110625283862,18080
0.110625283862,17956
0.110625283862,17956
0.110625283862,17832
0.110625283862,17832
0.110625283862,17708
0.110625283862,17708
0.110625283862,17584
0.110625283862,17584
0.110625283862,17460
0.110632003861,17460
0.110632003861,17336
0.11064772386,17336
0.11064772386,17212
0.11065348386,17212
0.11065348386,17088
0.1200416,17088
0.1200416,17212
0.12008896,17212
0.12008896,17336
0.120137279999,17336
0.120137279999,19816
0.120137279999,19816
0.120137279999,21056
0.120137279999,21056
0.120137279999,21180
0.120179455999,21180
0.120179455999,21304
0.120184639999,21304
0.120184639999,21428
0.120185599998,21428
0.120185599998,21552
0.120185599998,21552
0.120185599998,21676
0.120185599998,21676
0.120185599998,21800
0.120185599998,21800
0.120185599998,21924
0.120185599998,21924
0.120185599998,22048
0.120185599998,22048
0.120185599998,22172
0.120185599998,22172
0.120185599998,22296
0.120185599998,22296
0.120185599998,22420
0.120185599998,22420
0.120185599998,22544
0.120185599998,22544
0.120185599998,22668
0.120185599998,22668
0.120185599998,22792
0.120185599998,22792
0.120185599998,22916
0.120185599998,22916
0.120185599998,23040
0.120185599998,23040
0.120185599998,23164
0.120185599998,23164
0.120185599998,23288
0.120185599998,23288
0.120185599998,23412
0.120185599998,23412
0.120185599998,23536
0.120185599998,23536
0.120185599998,23660
0.120185599998,23660
0.120185599998,23784
0.120185599998,23784
0.120185599998,23908
0.120185599998,23908
0.120185599998,24032
0.120185599998,24032
0.120185599998,24156
0.120185599998,24156
0.120185599998,24280
0.120185599998,24280
0.120185599998,24404
0.120185599998,24404
0.120185599998,24528
0.120185599998,24528
0.120185599998,24652
0.120185599998,24652
0.120185599998,24776
0.120185599998,24776
0.120185599998,24900
0.120185599998,24900
0.120185599998,25024
0.120185599998,25024
0.120185599998,25148
0.120226815999,25148
0.120226815999,25272
0.122609839862,25272
0.122609839862,25148
0.122610415862,25148
0.122610415862,25024
0.122616559861,25024
0.122616559861,24900
0.122617135861,24900
0.122617135861,24776
0.122619523862,24776
0.122619523862,24652
0.122619523862,24652
0.122619523862,24528
0.122619523862,24528
0.122619523862,24404
0.122619523862,24404
0.122619523862,24280
0.122619523862,24280
0.122619523862,24156
0.122619523862,24156
0.122619523862,24032
0.122619523862,24032
0.122619523862,23908
0.122619523862,23908
0.122619523862,23784
0.122619523862,23784
0.122619523862,23660
0.122619523862,23660
0.122619523862,23536
0.122619523862,23536
0.122619523862,23412
0.122619523862,23412
0.122619523862,23288
0.122619523862,23288
0.122619523862,23164
0.122619523862,23164
0.122619523862,23040
0.122619523862,23040
0.122619523862,22916
0.122619523862,22916
0.122619523862,22792
0.122619523862,22792
0.122619523862,22668
0.122619523862,22668
0.122619523862,22544
0.122619523862,22544
0.122619523862,22420
0.122619523862,22420
0.122619523862,22296
0.122619523862,22296
0.122619523862,22172
0.122619523862,22172
0.122619523862,22048
0.122619523862,22048
0.122619523862,21924
0.122619523862,21924
0.122619523862,21800
0.122619523862,21800
0.122619523862,21676
0.122619523862,21676
0.122619523862,21552
0.122619523862,21552
0.122619523862,21428
0.122619523862,21428
0.122619523862,21304
0.122619523862,21304
0.122619523862,21180
0.122619523862,21180
0.122619523862,21056
0.122625283862,21056
0.122625283862,20932
0.122625283862,20932
0.122625283862,20808
0.122625283862,20808
0.122625283862,20684
0.122625283862,20684
0.122625283862,20560
0.122625283862,20560
0.122625283862,20436
0.122625283862,20436
0.122625283862,20312
0.122625283862,20312
0.122625283862,20188
0.122625283862,20188
0.122625283862,20064
0.122625283862,20064
0.122625283862,19940
0.122625283862,19940
0.122625283862,19816
0.122625283862,19816
0.122625283862,19692
0.122625283862,19692
0.122625283862,19568
0.122625283862,19568
0.122625283862,19444
0.122625283862,19444
0.122625283862,19320
0.122625283862,19320
0.122625283862,19196
0.122625283862,19196
0.122625283862,19072
0.122625283862,19072
0.122625283862,18948
0.122625283862,18948
0.122625283862,18824
0.122625283862,18824
0.122625283862,18700
0.122625283862,18700
0.122625283862,18576
0.122625283862,18576
0.122625283862,18452
0.122625283862,18452
0.122625283862,18328
0.122625283862,18328
0.122625283862,18204
0.122625283862,18204
0.122625283862,18080
0.122625283862,18080
0.122625283862,17956
0.122625283862,17956
0.122625283862,17832
0.122625283862,17832
0.122625283862,17708
0.122625283862,17708
0.122625283862,17584
0.122625283862,17584
0.122625283862,17460
0.122632003861,17460
0.122632003861,17336
0.12264772386,17336
0.12264772386,17212
0.12265348386,17212
0.12265348386,17088
0.1320416,17088
0.1320416,17212
0.13208896,17212
0.13208896,17336
0.132137279999,17336
0.132137279999,19816
0.132137279999,19816
0.132137279999,21056
0.132137279999,21056
0.132137279999,21180
0.132179455999,21180
0.132179455999,21304
0.132184639999,21304
0.132184639999,21428
0.132185599998,21428
0.132185599998,21552
0.132185599998,21552
0.132185599998,21676
0.132185599998,21676
0.132185599998,21800
0.132185599998,21800
0.132185599998,21924
0.132185599998,21924
0.132185599998,22048
0.132185599998,22048
0.132185599998,22172
0.132185599998,22172
0.132185599998,22296
0.132185599998,22296
0.132185599998,22420
0.132185599998,22420
0.132185599998,22544
0.132185599998,22544
0.132185599998,22668
0.132185599998,22668
0.132185599998,22792
0.132185599998,22792
0.132185599998,22916
0.132185599998,22916
0.132185599998,23040
0.132185599998,23040
0.132185599998,23164
0.132185599998,23164
0.132185599998,23288
0.132185599998,23288
0.132185599998,23412
0.132185599998,23412
0.132185599998,23536
0.132185599998,23536
0.132185599998,23660
0.132185599998,23660
0.132185599998,23784
0.132185599998,23784
0.132185599998,23908
0.132185599998,23908
0.132185599998,24032
0.132185599998,24032
0.132185599998,24156
0.132185599998,24156
0.132185599998,24280
0.132185599998,24280
0.132185599998,24404
0.132185599998,24404
0.132185599998,24528
0.132185599998,24528
0.132185599998,24652
0.132185599998,24652
0.132185599998,24776
0.132185599998,24776
0.132185599998,24900
0.132185599998,24900
0.132185599998,25024
0.132185599998,25024
0.132185599998,25148
0.132226815999,25148
0.132226815999,25272
0.134609839862,25272
0.134609839862,25148
0.134610415862,25148
0.134610415862,25024
0.134616559861,25024
0.134616559861,24900
0.134617135861,24900
0.134617135861,24776
0.134619523862,24776
0.134619523862,24652
0.134619523862,24652
0.134619523862,24528
0.134619523862,24528
0.134619523862,24404
0.134619523862,24404
0.134619523862,24280
0.134619523862,24280
0.134619523862,24156
0.134619523862,24156
0.134619523862,24032
0.134619523862,24032
0.134619523862,23908
0.134619523862,23908
0.134619523862,23784
0.134619523862,23784
0.134619523862,23660
0.134619523862,23660
0.134619523862,23536
0.134619523862,23536
0.134619523862,23412
0.134619523862,23412
0.134619523862,23288
0.134619523862,23288
0.134619523862,23164
0.134619523862,23164
0.134619523862,23040
0.134619523862,23040
0.134619523862,22916
0.134619523862,22916
0.134619523862,22792
0.134619523862,22792
0.134619523862,22668
0.134619523862,22668
0.134619523862,22544
0.134619523862,22544
0.134619523862,22420
0.134619523862,22420
0.134619523862,22296
0.134619523862,22296
0.134619523862,22172
0.134619523862,22172
0.134619523862,22048
0.134619523862,22048
0.134619523862,21924
0.134619523862,21924
0.134619523862,21800
0.134619523862,21800
0.134619523862,21676
0.134619523862,21676
0.134619523862,21552
0.134619523862,21552
0.134619523862,21428
0.134619523862,21428
0.134619523862,21304
0.134619523862,21304
0.134619523862,21180
0.134619523862,21180
0.134619523862,21056
0.134625283862,21056
0.134625283862,20932
0.134625283862,20932
0.134625283862,20808
0.134625283862,20808
0.134625283862,20684
0.134625283862,20684
0.134625283862,20560
0.134625283862,20560
0.134625283862,20436
0.134625283862,20436
0.134625283862,20312
0.134625283862,20312
0.134625283862,20188
0.134625283862,20188
0.134625283862,20064
0.134625283862,20064
0.134625283862,19940
0.134625283862,19940
0.134625283862,19816
0.134625283862,19816
0.134625283862,19692
0.134625283862,19692
0.134625283862,19568
0.134625283862,19568
0.134625283862,19444
0.134625283862,19444
0.134625283862,19320
0.134625283862,19320
0.134625283862,19196
0.134625283862,19196
0.134625283862,19072
0.134625283862,19072
0.134625283862,18948
0.134625283862,18948
0.134625283862,18824
0.134625283862,18824
0.134625283862,18700
0.134625283862,18700
0.134625283862,18576
0.134625283862,18576
0.134625283862,18452
0.134625283862,18452
0.134625283862,18328
0.134625283862,18328
0.134625283862,18204
0.134625283862,18204
0.134625283862,18080
0.134625283862,18080
0.134625283862,17956
0.134625283862,17956
0.134625283862,17832
0.134625283862,17832
0.134625283862,17708
0.134625283862,17708
0.134625283862,17584
0.134625283862,17584
0.134625283862,17460
0.134632003861,17460
0.134632003861,17336
0.13464772386,17336
0.13464772386,17212
0.13465348386,17212
0.13465348386,17088
0.1440416,17088
0.1440416,17212
0.14408896,17212
0.14408896,17336
0.144137279999,17336
0.144137279999,19816
0.144137279999,19816
0.144137279999,21056
0.144137279999,21056
0.144137279999,21180
0.144179455999,21180
0.144179455999,21304
0.144184639999,21304
0.144184639999,21428
0.144185599998,21428
0.144185599998,21552
0.144185599998,21552
0.144185599998,21676
0.144185599998,21676
0.144185599998,21800
0.144185599998,21800
0.144185599998,21924
0.144185599998,21924
0.144185599998,22048
0.144185599998,22048
0.144185599998,22172
0.144185599998,22172
0.144185599998,22296
0.144185599998,22296
0.144185599998,22420
0.144185599998,22420
0.144185599998,22544
0.144185599998,22544
0.144185599998,22668
0.144185599998,22668
0.144185599998,22792
0.144185599998,22792
0.144185599998,22916
0.144185599998,22916
0.144185599998,23040
0.144185599998,23040
0.144185599998,23164
0.144185599998,23164
0.144185599998,23288
0.144185599998,23288
0.144185599998,23412
0.144185599998,23412
0.144185599998,23536
0.144185599998,23536
0.144185599998,23660
0.144185599998,23660
0.144185599998,23784
0.144185599998,23784
0.144185599998,23908
0.144185599998,23908
0.144185599998,24032
0.144185599998,24032
0.144185599998,24156
0.144185599998,24156
0.144185599998,24280
0.144185599998,24280
0.144185599998,24404
0.144185599998,24404
0.144185599998,24528
0.144185599998,24528
0.144185599998,24652
0.144185599998,24652
0.144185599998,24776
0.144185599998,24776
0.144185599998,24900
0.144185599998,24900
0.144185599998,25024
0.144185599998,25024
0.144185599998,25148
0.144226815999,25148
0.144226815999,25272
0.146609839862,25272
0.146609839862,25148
0.146610415862,25148
0.146610415862,25024
0.146616559861,25024
0.146616559861,24900
0.146617135861,24900
0.146617135861,24776
0.146619523862,24776
0.146619523862,24652
0.146619523862,24652
0.146619523862,24528
0.146619523862,24528
0.146619523862,24404
0.146619523862,24404
0.146619523862,24280
0.146619523862,24280
0.146619523862,24156
0.146619523862,24156
0.146619523862,24032
0.146619523862,24032
0.146619523862,23908
0.146619523862,23908
0.146619523862,23784
0.146619523862,23784
0.146619523862,23660
0.146619523862,23660
0.146619523862,23536
0.146619523862,23536
0.146619523862,23412
0.146619523862,23412
0.146619523862,23288
0.146619523862,23288
0.146619523862,23164
0.146619523862,23164
0.146619523862,23040
0.146619523862,23040
0.146619523862,22916
0.146619523862,22916
0.146619523862,22792
0.146619523862,22792
0.146619523862,22668
0.146619523862,22668
0.146619523862,22544
0.146619523862,22544
0.146619523862,22420
0.146619523862,22420
0.146619523862,22296
0.146619523862,22296
0.146619523862,22172
0.146619523862,22172
0.146619523862,22048
0.146619523862,22048
0.146619523862,21924
0.146619523862,21924
0.146619523862,21800
0.146619523862,21800
0.146619523862,21676
0.146619523862,21676
0.146619523862,21552
0.146619523862,21552
0.146619523862,21428
0.146619523862,21428
0.146619523862,21304
0.146619523862,21304
0.146619523862,21180
0.146619523862,21180
0.146619523862,21056
0.146625283862,21056
0.146625283862,20932
0.146625283862,20932
0.146625283862,20808
0.146625283862,20808
0.146625283862,20684
0.146625283862,20684
0.146625283862,20560
0.146625283862,20560
0.146625283862,20436
0.146625283862,20436
0.146625283862,20312
0.146625283862,20312
0.146625283862,20188
0.146625283862,20188
0.146625283862,20064
0.146625283862,20064
0.146625283862,19940
0.146625283862,19940
0.146625283862,19816
0.146625283862,19816
0.146625283862,19692
0.146625283862,19692
0.146625283862,19568
0.146625283862,19568
0.146625283862,19444
0.146625283862,19444
0.146625283862,19320
0.146625283862,19320
0.146625283862,19196
0.146625283862,19196
0.146625283862,19072
0.146625283862,19072
0.146625283862,18948
0.146625283862,18948
0.146625283862,18824
0.146625283862,18824
0.146625283862,18700
0.146625283862,18700
0.146625283862,18576
0.146625283862,18576
0.146625283862,18452
0.146625283862,18452
0.146625283862,18328
0.146625283862,18328
0.146625283862,18204
0.146625283862,18204
0.146625283862,18080
0.146625283862,18080
0.146625283862,17956
0.146625283862,17956
0.146625283862,17832
0.146625283862,17832
0.146625283862,17708
0.146625283862,17708
0.146625283862,17584
0.146625283862,17584
0.146625283862,17460
0.146632003861,17460
0.146632003861,17336
0.14664772386,17336
0.14664772386,17212
0.14665348386,17212
0.14665348386,17088
0.1560416,17088
0.1560416,17212
0.15608896,17212
0.15608896,17336
0.156137279999,17336
0.156137279999,19816
0.156137279999,19816
0.156137279999,21056
0.156137279999,21056
0.156137279999,21180
0.156179455999,21180
0.156179455999,21304
0.156184639999,21304
0.156184639999,21428
0.156185599998,21428
0.156185599998,21552
0.156185599998,21552
0.156185599998,21676
0.156185599998,21676
0.156185599998,21800
0.156185599998,21800
0.156185599998,21924
0.156185599998,21924
0.156185599998,22048
0.156185599998,22048
0.156185599998,22172
0.156185599998,22172
0.156185599998,22296
0.156185599998,22296
0.156185599998,22420
0.156185599998,22420
0.156185599998,22544
0.156185599998,22544
0.156185599998,22668
0.156185599998,22668
0.156185599998,22792
0.156185599998,22792
0.156185599998,22916
0.156185599998,22916
0.156185599998,23040
0.156185599998,23040
0.156185599998,23164
0.156185599998,23164
0.156185599998,23288
0.156185599998,23288
0.156185599998,23412
0.156185599998,23412
0.156185599998,23536
0.156185599998,23536
0.156185599998,23660
0.156185599998,23660
0.156185599998,23784
0.156185599998,23784
0.156185599998,23908
0.156185599998,23908
0.156185599998,24032
0.156185599998,24032
0.156185599998,24156
0.156185599998,24156
0.156185599998,24280
0.156185599998,24280
0.156185599998,24404
0.156185599998,24404
0.156185599998,24528
0.156185599998,24528
0.156185599998,24652
0.156185599998,24652
0.156185599998,24776
0.156185599998,24776
0.156185599998,24900
0.156185599998,24900
0.156185599998,25024
0.156185599998,25024
0.156185599998,25148
0.156226815999,25148
0.156226815999,25272
0.158609839862,25272
0.158609839862,25148
0.158610415862,25148
0.158610415862,25024
0.158616559861,25024
0.158616559861,24900
0.158617135861,24900
0.158617135861,24776
0.158619523862,24776
0.158619523862,24652
0.158619523862,24652
0.158619523862,24528
0.158619523862,24528
0.158619523862,24404
0.158619523862,24404
0.158619523862,24280
0.158619523862,24280
0.158619523862,24156
0.158619523862,24156
0.158619523862,24032
0.158619523862,24032
0.158619523862,23908
0.158619523862,23908
0.158619523862,23784
0.158619523862,23784
0.158619523862,23660
0.158619523862,23660
0.158619523862,23536
0.158619523862,23536
0.158619523862,23412
0.158619523862,23412
0.158619523862,23288
0.158619523862,23288
0.158619523862,23164
0.158619523862,23164
0.158619523862,23040
0.158619523862,23040
0.158619523862,22916
0.158619523862,22916
0.158619523862,22792
0.158619523862,22792
0.158619523862,22668
0.158619523862,22668
0.158619523862,22544
0.158619523862,22544
0.158619523862,22420
0.158619523862,22420
0.158619523862,22296
0.158619523862,22296
0.158619523862,22172
0.158619523862,22172
0.158619523862,22048
0.158619523862,22048
0.158619523862,21924
0.158619523862,21924
0.158619523862,21800
0.158619523862,21800
0.158619523862,21676
0.158619523862,21676
0.158619523862,21552
0.158619523862,21552
0.158619523862,21428
0.158619523862,21428
0.158619523862,21304
0.158619523862,21304
0.158619523862,21180
0.158619523862,21180
0.158619523862,21056
0.158625283862,21056
0.158625283862,20932
0.158625283862,20932
0.158625283862,20808
0.158625283862,20808
0.158625283862,20684
0.158625283862,20684
0.158625283862,20560
0.158625283862,20560
0.158625283862,20436
0.158625283862,20436
0.158625283862,20312
0.158625283862,20312
0.158625283862,20188
0.158625283862,20188
0.158625283862,20064
0.158625283862,20064
0.158625283862,19940
0.158625283862,19940
0.158625283862,19816
0.158625283862,19816
0.158625283862,19692
0.158625283862,19692
0.158625283862,19568
0.158625283862,19568
0.158625283862,19444
0.158625283862,19444
0.158625283862,19320
0.158625283862,19320
0.158625283862,19196
0.158625283862,19196
0.158625283862,19072
0.158625283862,19072
0.158625283862,18948
0.158625283862,18948
0.158625283862,18824
0.158625283862,18824
0.158625283862,18700
0.158625283862,18700
0.158625283862,18576
0.158625283862,18576
0.158625283862,18452
0.158625283862,18452
0.158625283862,18328
0.158625283862,18328
0.158625283862,18204
0.158625283862,18204
0.158625283862,18080
0.158625283862,18080
0.158625283862,17956
0.158625283862,17956
0.158625283862,17832
0.158625283862,17832
0.158625283862,17708
0.158625283862,17708
0.158625283862,17584
0.158625283862,17584
0.158625283862,17460
0.158632003861,17460
0.158632003861,17336
0.15864772386,17336
0.15864772386,17212
0.15865348386,17212
0.15865348386,17088
0.1680416,17088
0.1680416,17212
0.16808896,17212
0.16808896,17336
0.168137279999,17336
0.168137279999,19816
0.168137279999,19816
0.168137279999,21056
0.168137279999,21056
0.168137279999,21180
0.168179455999,21180
0.168179455999,21304
0.168184639999,21304
0.168184639999,21428
0.168185599998,21428
0.168185599998,21552
0.168185599998,21552
0.168185599998,21676
0.168185599998,21676
0.168185599998,21800
0.168185599998,21800
0.168185599998,21924
0.168185599998,21924
0.168185599998,22048
0.168185599998,22048
0.168185599998,22172
0.168185599998,22172
0.168185599998,22296
0.168185599998,22296
0.168185599998,22420
0.168185599998,22420
0.168185599998,22544
0.168185599998,22544
0.168185599998,22668
0.168185599998,22668
0.168185599998,22792
0.168185599998,22792
0.168185599998,22916
0.168185599998,22916
0.168185599998,23040
0.168185599998,23040
0.168185599998,23164
0.168185599998,23164
0.168185599998,23288
0.168185599998,23288
0.168185599998,23412
0.168185599998,23412
0.168185599998,23536
0.168185599998,23536
0.168185599998,23660
0.168185599998,23660
0.168185599998,23784
0.168185599998,23784
0.168185599998,23908
0.168185599998,23908
0.168185599998,24032
0.168185599998,24032
0.168185599998,24156
0.168185599998,24156
0.168185599998,24280
0.168185599998,24280
0.168185599998,24404
0.168185599998,24404
0.168185599998,24528
0.168185599998,24528
0.168185599998,24652
0.168185599998,24652
0.168185599998,24776
0.168185599998,24776
0.168185599998,24900
0.168185599998,24900
0.168185599998,25024
0.168185599998,25024
0.168185599998,25148
0.168226815999,25148
0.168226815999,25272
0.170609839862,25272
0.170609839862,25148
0.170610415862,25148
0.170610415862,25024
0.170616559861,25024
0.170616559861,24900
0.170617135861,24900
0.170617135861,24776
0.170619523862,24776
0.170619523862,24652
0.170619523862,24652
0.170619523862,24528
0.170619523862,24528
0.170619523862,24404
0.170619523862,24404
0.170619523862,24280
0.170619523862,24280
0.170619523862,24156
0.170619523862,24156
0.170619523862,24032
0.170619523862,24032
0.170619523862,23908
0.170619523862,23908
0.170619523862,23784
0.170619523862,23784
0.170619523862,23660
0.170619523862,23660
0.170619523862,23536
0.170619523862,23536
0.170619523862,23412
0.170619523862,23412
0.170619523862,23288
0.170619523862,23288
0.170619523862,23164
0.170619523862,23164
0.170619523862,23040
0.170619523862,23040
0.170619523862,22916
0.170619523862,22916
0.170619523862,22792
0.170619523862,22792
0.170619523862,22668
0.170619523862,22668
0.170619523862,22544
0.170619523862,22544
0.170619523862,22420
0.170619523862,22420
0.170619523862,22296
0.170619523862,22296
0.170619523862,22172
0.170619523862,22172
0.170619523862,22048
0.170619523862,22048
0.170619523862,21924
0.170619523862,21924
0.170619523862,21800
0.170619523862,21800
0.170619523862,21676
0.170619523862,21676
0.170619523862,21552
0.170619523862,21552
0.170619523862,21428
0.170619523862,21428
0.170619523862,21304
0.170619523862,21304
0.170619523862,21180
0.170619523862,21180
0.170619523862,21056
0.170625283862,21056
0.170625283862,20932
0.170625283862,20932
0.170625283862,20808
0.170625283862,20808
0.170625283862,20684
0.170625283862,20684
0.170625283862,20560
0.170625283862,20560
0.170625283862,20436
0.170625283862,20436
0.170625283862,20312
0.170625283862,20312
0.170625283862,20188
0.170625283862,20188
0.170625283862,20064
0.170625283862,20064
0.170625283862,19940
0.170625283862,19940
0.170625283862,19816
0.170625283862,19816
0.170625283862,19692
0.170625283862,19692
0.170625283862,19568
0.170625283862,19568
0.170625283862,19444
0.170625283862,19444
0.170625283862,19320
0.170625283862,19320
0.170625283862,19196
0.170625283862,19196
0.170625283862,19072
0.170625283862,19072
0.170625283862,18948
0.170625283862,18948
0.170625283862,18824
0.170625283862,18824
0.170625283862,18700
0.170625283862,18700
0.170625283862,18576
0.170625283862,18576
0.170625283862,18452
0.170625283862,18452
0.170625283862,18328
0.170625283862,18328
0.170625283862,18204
0.170625283862,18204
0.170625283862,18080
0.170625283862,18080
0.170625283862,17956
0.170625283862,17956
0.170625283862,17832
0.170625283862,17832
0.170625283862,17708
0.170625283862,17708
0.170625283862,17584
0.170625283862,17584
0.170625283862,17460
0.170632003861,17460
0.170632003861,17336
0.17064772386,17336
0.17064772386,17212
0.17065348386,17212
0.17065348386,17088
0.1800416,17088
0.1800416,17212
0.18008896,17212
0.18008896,17336
0.180137279999,17336
0.180137279999,19816
0.180137279999,19816
0.180137279999,21056
0.180137279999,21056
0.180137279999,21180
0.180179455999,21180
0.180179455999,21304
0.180184639999,21304
0.180184639999,21428
0.180185599998,21428
0.180185599998,21552
0.180185599998,21552
0.180185599998,21676
0.180185599998,21676
0.180185599998,21800
0.180185599998,21800
0.180185599998,21924
0.180185599998,21924
0.180185599998,22048
0.180185599998,22048
0.180185599998,22172
0.180185599998,22172
0.180185599998,22296
0.180185599998,22296
0.180185599998,22420
0.180185599998,22420
0.180185599998,22544
0.180185599998,22544
0.180185599998,22668
0.180185599998,22668
0.180185599998,22792
0.180185599998,22792
0.180185599998,22916
0.180185599998,22916
0.180185599998,23040
0.180185599998,23040
0.180185599998,23164
0.180185599998,23164
0.180185599998,23288
0.180185599998,23288
0.180185599998,23412
0.180185599998,23412
0.180185599998,23536
0.180185599998,23536
0.180185599998,23660
0.180185599998,23660
0.180185599998,23784
0.180185599998,23784
0.180185599998,23908
0.180185599998,23908
0.180185599998,24032
0.180185599998,24032
0.180185599998,24156
0.180185599998,24156
0.180185599998,24280
0.180185599998,24280
0.180185599998,24404
0.180185599998,24404
0.180185599998,24528
0.180185599998,24528
0.180185599998,24652
0.180185599998,24652
0.180185599998,24776
0.180185599998,24776
0.180185599998,24900
0.180185599998,24900
0.180185599998,25024
0.180185599998,25024
0.180185599998,25148
0.180226815999,25148
0.180226815999,25272
0.182609839862,25272
0.182609839862,25148
0.182610415862,25148
0.182610415862,25024
0.182616559861,25024
0.182616559861,24900
0.182617135861,24900
0.182617135861,24776
0.182619523862,24776
0.182619523862,24652
0.182619523862,24652
0.182619523862,24528
0.182619523862,24528
0.182619523862,24404
0.182619523862,24404
0.182619523862,24280
0.182619523862,24280
0.182619523862,24156
0.182619523862,24156
0.182619523862,24032
0.182619523862,24032
0.182619523862,23908
0.182619523862,23908
0.182619523862,23784
0.182619523862,23784
0.182619523862,23660
0.182619523862,23660
0.182619523862,23536
0.182619523862,23536
0.182619523862,23412
0.182619523862,23412
0.182619523862,23288
0.182619523862,23288
0.182619523862,23164
0.182619523862,23164
0.182619523862,23040
0.182619523862,23040
0.182619523862,22916
0.182619523862,22916
0.182619523862,22792
0.182619523862,22792
0.182619523862,22668
0.182619523862,22668
0.182619523862,22544
0.182619523862,22544
0.182619523862,22420
0.182619523862,22420
0.182619523862,22296
0.182619523862,22296
0.182619523862,22172
0.182619523862,22172
0.182619523862,22048
0.182619523862,22048
0.182619523862,21924
0.182619523862,21924
0.182619523862,21800
0.182619523862,21800
0.182619523862,21676
0.182619523862,21676
0.182619523862,21552
0.182619523862,21552
0.182619523862,21428
0.182619523862,21428
0.182619523862,21304
0.182619523862,21304
0.182619523862,21180
0.182619523862,21180
0.182619523862,21056
0.182625283862,21056
0.182625283862,20932
0.182625283862,20932
0.182625283862,20808
0.182625283862,20808
0.182625283862,20684
0.182625283862,20684
0.182625283862,20560
0.182625283862,20560
0.182625283862,20436
0.182625283862,20436
0.182625283862,20312
0.182625283862,20312
0.182625283862,20188
0.182625283862,20188
0.182625283862,20064
0.182625283862,20064
0.182625283862,19940
0.182625283862,19940
0.182625283862,19816
0.182625283862,19816
0.182625283862,19692
0.182625283862,19692
0.182625283862,19568
0.182625283862,19568
0.182625283862,19444
0.182625283862,19444
0.182625283862,19320
0.182625283862,19320
0.182625283862,19196
0.182625283862,19196
0.182625283862,19072
0.182625283862,19072
0.182625283862,18948
0.182625283862,18948
0.182625283862,18824
0.182625283862,18824
0.182625283862,18700
0.182625283862,18700
0.182625283862,18576
0.182625283862,18576
0.182625283862,18452
0.182625283862,18452
0.182625283862,18328
0.182625283862,18328
0.182625283862,18204
0.182625283862,18204
0.182625283862,18080
0.182625283862,18080
0.182625283862,17956
0.182625283862,17956
0.182625283862,17832
0.182625283862,17832
0.182625283862,17708
0.182625283862,17708
0.182625283862,17584
0.182625283862,17584
0.182625283862,17460
0.182632003861,17460
0.182632003861,17336
0.18264772386,17336
0.18264772386,17212
0.18265348386,17212
0.18265348386,17088
0.1920416,17088
0.1920416,17212
0.19208896,17212
0.19208896,17336
0.192137279999,17336
0.192137279999,19816
0.192137279999,19816
0.192137279999,21056
0.192137279999,21056
0.192137279999,21180
0.192179455999,21180
0.192179455999,21304
0.192184639999,21304
0.192184639999,21428
0.192185599998,21428
0.192185599998,21552
0.192185599998,21552
0.192185599998,21676
0.192185599998,21676
0.192185599998,21800
0.192185599998,21800
0.192185599998,21924
0.192185599998,21924
0.192185599998,22048
0.192185599998,22048
0.192185599998,22172
0.192185599998,22172
0.192185599998,22296
0.192185599998,22296
0.192185599998,22420
0.192185599998,22420
0.192185599998,22544
0.192185599998,22544
0.192185599998,22668
0.192185599998,22668
0.192185599998,22792
0.192185599998,22792
0.192185599998,22916
0.192185599998,22916
0.192185599998,23040
0.192185599998,23040
0.192185599998,23164
0.192185599998,23164
0.192185599998,23288
0.192185599998,23288
0.192185599998,23412
0.192185599998,23412
0.192185599998,23536
0.192185599998,23536
0.192185599998,23660
0.192185599998,23660
0.192185599998,23784
0.192185599998,23784
0.192185599998,23908
0.192185599998,23908
0.192185599998,24032
0.192185599998,24032
0.192185599998,24156
0.192185599998,24156
0.192185599998,24280
0.192185599998,24280
0.192185599998,24404
0.192185599998,24404
0.192185599998,24528
0.192185599998,24528
0.192185599998,24652
0.192185599998,24652
0.192185599998,24776
0.192185599998,24776
0.192185599998,24900
0.192185599998,24900
0.192185599998,25024
0.192185599998,25024
0.192185599998,25148
0.192226815999,25148
0.192226815999,25272
0.194609839862,25272
0.194609839862,25148
0.194610415862,25148
0.194610415862,25024
0.194616559861,25024
0.194616559861,24900
0.194617135861,24900
