time,EPL_etfa.PLC.MN.EEE-Link Power
0.000424039975,30324
0.00046133996,30324
0.00046133996,30650
0.000496939967,30650
0.000496939967,30324
0.000534239952,30324
0.000534239952,30650
0.000569839959,30650
0.000569839959,30324
0.000607139944,30324
0.000607139944,30650
0.000642739951,30650
0.000642739951,30324
0.000680039936,30324
0.000680039936,30650
0.000715639943,30650
0.000715639943,30324
0.000752939928,30324
0.000752939928,30650
0.000788539935,30650
0.000788539935,30324
0.00082583992,30324
0.00082583992,30650
0.000861439927,30650
0.000861439927,30324
0.000898739912,30324
0.000898739912,30650
0.000934339919,30650
0.000934339919,30324
0.000971639904,30324
0.000971639904,30650
0.001007239911,30650
0.001007239911,30324
0.001044539896,30324
0.001044539896,30650
0.001080139903,30650
0.001080139903,30324
0.001117439888,30324
0.001117439888,30650
0.001153039895,30650
0.001153039895,30324
0.00119033988,30324
0.00119033988,30650
0.001225939887,30650
0.001225939887,30324
0.001263239872,30324
0.001263239872,30650
0.001298839879,30650
0.001298839879,30324
0.001336139864,30324
0.001336139864,30650
0.001371739871,30650
0.001371739871,30324
0.001409039856,30324
0.001409039856,30650
0.001444639863,30650
0.001444639863,30324
0.001481939848,30324
0.001481939848,30650
0.001517539855,30650
0.001517539855,30324
0.00155483984,30324
0.00155483984,30650
0.001590439847,30650
0.001590439847,30324
0.001627739832,30324
0.001627739832,30650
0.001663339839,30650
0.001663339839,30324
0.001700639824,30324
0.001700639824,30650
0.001736239831,30650
0.001736239831,30324
0.001766819817,30324
0.001766819817,30650
0.001809139823,30650
0.001809139823,30324
0.001826119811,30324
0.001826119811,30650
0.001875319816,30650
0.001875319816,30324
0.001885419805,30324
0.001885419805,30650
0.00193461981,30650
0.00193461981,30324
0.001944719799,30324
0.001944719799,30650
0.001993919804,30650
0.001993919804,30324
0.002004019793,30324
0.002004019793,30650
0.002053219798,30650
0.002053219798,30324
0.002063319787,30324
0.002063319787,30650
0.002112519792,30650
0.002112519792,30324
0.002122619781,30324
0.002122619781,30650
0.002171819786,30650
0.002171819786,30324
0.002181919775,30324
0.002181919775,30650
0.00223111978,30650
0.00223111978,30324
0.002241219769,30324
0.002241219769,30650
0.002290419774,30650
0.002290419774,30324
0.002300519763,30324
0.002300519763,30650
0.002349719768,30650
0.002349719768,30324
0.002359819757,30324
0.002359819757,30650
0.002409019762,30650
0.002409019762,30324
0.002419119751,30324
0.002419119751,30650
0.002468319756,30650
0.002468319756,30324
0.002478419745,30324
0.002478419745,30650
0.00252761975,30650
0.00252761975,30324
0.002537719739,30324
0.002537719739,30650
0.002586919744,30650
0.002586919744,30324
0.002597019733,30324
0.002597019733,30650
0.002646219738,30650
0.002646219738,30324
0.002656319727,30324
0.002656319727,30650
0.002705519732,30650
0.002705519732,30324
0.002715619721,30324
0.002715619721,30650
0.002764819726,30650
0.002764819726,30324
0.002774919715,30324
0.002774919715,30650
0.00282411972,30650
0.00282411972,30324
0.002834219709,30324
0.002834219709,30650
0.002883419714,30650
0.002883419714,30324
0.002893519703,30324
0.002893519703,30650
0.002942719708,30650
0.002942719708,30324
0.002959539696,30324
0.002959539696,30650
0.003002019702,30650
0.003002019702,30324
0.003032439688,30324
0.003032439688,30650
0.003068039695,30650
0.003068039695,30324
0.00310533968,30324
0.00310533968,30650
0.003140939687,30650
0.003140939687,30324
0.003178239672,30324
0.003178239672,30650
0.003213839679,30650
0.003213839679,30324
0.003251139664,30324
0.003251139664,30650
0.003286739671,30650
0.003286739671,30324
0.003324039656,30324
0.003324039656,30650
0.003359639663,30650
0.003359639663,30324
0.003396939648,30324
0.003396939648,30650
0.003432539655,30650
0.003432539655,30324
0.00346983964,30324
0.00346983964,30650
0.003505439647,30650
0.003505439647,30324
0.003542739632,30324
0.003542739632,30650
0.003578339639,30650
0.003578339639,30324
0.003615639624,30324
0.003615639624,30650
0.003651239631,30650
0.003651239631,30324
0.003688539616,30324
0.003688539616,30650
0.003724139623,30650
0.003724139623,30324
0.003761439608,30324
0.003761439608,30650
0.003797039615,30650
0.003797039615,30324
0.0038343396,30324
0.0038343396,30650
0.003869939607,30650
0.003869939607,30324
0.003907239592,30324
0.003907239592,30650
0.003942839599,30650
0.003942839599,30324
0.003980139584,30324
0.003980139584,30650
0.004015739591,30650
0.004015739591,30324
0.004053039576,30324
0.004053039576,30650
0.004088639583,30650
0.004088639583,30324
0.004125939568,30324
0.004125939568,30650
0.004161539575,30650
0.004161539575,30324
0.00419883956,30324
0.00419883956,30650
0.004234439567,30650
0.004234439567,30324
0.004271739552,30324
0.004271739552,30650
0.004307339559,30650
0.004307339559,30324
0.004344639544,30324
0.004344639544,30650
0.004380239551,30650
0.004380239551,30324
0.00438065954,30324
0.00438065954,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004400819537,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004407539536,30324
0.004453139543,30324
0.004453139543,29998
0.004600659539,29998
0.004600659539,29835
0.004614099537,29835
0.004614099537,29672
0.004620819536,29672
0.004620819536,29509
0.004620819536,29509
0.004620819536,29346
0.004620819536,29346
0.004620819536,29183
0.004620819536,29183
0.004620819536,29020
0.004620819536,29020
0.004620819536,28857
0.004620819536,28857
0.004620819536,28694
0.004620819536,28694
0.004620819536,28531
0.004620819536,28531
0.004620819536,28368
0.004620819536,28368
0.004620819536,28205
0.004620819536,28205
0.004620819536,28042
0.004620819536,28042
0.004620819536,27879
0.004620819536,27879
0.004620819536,27716
0.004620819536,27716
0.004620819536,27553
0.004620819536,27553
0.004620819536,27390
0.004620819536,27390
0.004620819536,27227
0.004620819536,27227
0.004620819536,27064
0.004620819536,27064
0.004620819536,26901
0.004620819536,26901
0.004620819536,26738
0.004620819536,26738
0.004620819536,26575
0.004620819536,26575
0.004620819536,26412
0.004620819536,26412
0.004620819536,26249
0.004620819536,26249
0.004620819536,26086
0.004627539535,26086
0.004627539535,25923
0.004627539535,25923
0.004627539535,25760
0.004627539535,25760
0.004627539535,25597
0.004627539535,25597
0.004627539535,25434
0.004627539535,25434
0.004627539535,25271
0.004627539535,25271
0.004627539535,25108
0.004627539535,25108
0.004627539535,24945
0.004627539535,24945
0.004627539535,24782
0.004627539535,24782
0.004627539535,24619
0.004627539535,24619
0.004627539535,24456
0.004627539535,24456
0.004627539535,24293
0.004627539535,24293
0.004627539535,24130
0.004627539535,24130
0.004627539535,23967
0.004627539535,23967
0.004627539535,23804
0.004627539535,23804
0.004627539535,23641
0.004627539535,23641
0.004627539535,23478
0.004627539535,23478
0.004627539535,23315
0.004627539535,23315
0.004627539535,23152
0.004627539535,23152
0.004627539535,22989
0.004627539535,22989
0.004627539535,22826
0.004627539535,22826
0.004627539535,22663
0.004627539535,22663
0.004627539535,22500
0.004627539535,22500
0.004627539535,22337
0.004627539535,22337
0.004627539535,22174
0.004627539535,22174
0.004627539535,22011
0.004627539535,22011
0.004627539535,21848
0.004627539535,21848
0.004627539535,21685
0.004627539535,21685
0.004627539535,21522
0.004627539535,21522
0.004627539535,21359
0.004627539535,21359
0.004627539535,21196
0.004627539535,21196
0.004627539535,21033
0.004627539535,21033
0.004627539535,20870
0.004627539535,20870
0.004627539535,20707
0.004627539535,20707
0.004627539535,20544
0.004627539535,20544
0.004627539535,20381
0.004627539535,20381
0.004627539535,20218
0.004627539535,20218
0.004627539535,20055
0.004627539535,20055
0.004627539535,19892
0.004627539535,19892
0.004627539535,19729
0.004627539535,19729
0.004627539535,19566
0.004627539535,19566
0.004627539535,19403
0.004627539535,19403
0.004627539535,19240
0.004627539535,19240
0.004627539535,19077
0.004627539535,19077
0.004627539535,18914
0.004627539535,18914
0.004627539535,18751
0.004627539535,18751
0.004627539535,18588
0.004627539535,18588
0.004627539535,18425
0.004627539535,18425
0.004627539535,18262
0.004627539535,18262
0.004627539535,18099
0.004627539535,18099
0.004627539535,17936
0.004627539535,17936
0.004627539535,17773
0.004627539535,17773
0.004627539535,17610
0.004627539535,17610
0.004627539535,17447
0.004627539535,17447
0.004627539535,17284
0.004627539535,17284
0.004627539535,17121
0.004627539535,17121
0.004627539535,16958
0.004627539535,16958
0.004627539535,16795
0.004627539535,16795
0.004627539535,16632
0.004627539535,16632
0.004627539535,16469
0.004627539535,16469
0.004627539535,16306
0.004627539535,16306
0.004627539535,16143
0.004627539535,16143
0.004627539535,15980
0.004634259534,15980
0.004634259534,15817
0.004634259534,15817
0.004634259534,15654
0.004634259534,15654
0.004634259534,15491
0.004634259534,15491
0.004634259534,15328
0.004634259534,15328
0.004634259534,15165
0.004634259534,15165
0.004634259534,15002
0.004634259534,15002
0.004634259534,14839
0.004634259534,14839
0.004634259534,14676
0.004634259534,14676
0.004634259534,14513
0.004634259534,14513
0.004634259534,14350
0.004634259534,14350
0.004634259534,14187
0.004634259534,14187
0.004634259534,14024
0.004634259534,14024
0.004634259534,13861
0.004634259534,13861
0.004634259534,13698
0.004634259534,13698
0.004634259534,13535
0.004634259534,13535
0.004634259534,13372
0.004634259534,13372
0.004634259534,13209
0.004634259534,13209
0.004634259534,13046
0.004634259534,13046
0.004634259534,12883
0.004634259534,12883
0.004634259534,12720
0.004634259534,12720
0.004634259534,12557
0.004634259534,12557
0.004634259534,12394
0.004634259534,12394
0.004634259534,12231
0.004634259534,12231
0.004634259534,12068
0.004634259534,12068
0.004634259534,11905
0.004634259534,11905
0.004634259534,11742
0.004634259534,11742
0.004634259534,11579
0.004634259534,11579
0.004634259534,11416
0.004634259534,11416
0.004634259534,11253
0.004634259534,11253
0.004634259534,11090
0.004634259534,11090
0.004634259534,10927
0.004634259534,10927
0.004634259534,10764
0.004634259534,10764
0.004634259534,10601
0.004634259534,10601
0.004634259534,10438
0.004634259534,10438
0.004634259534,10275
0.004634259534,10275
0.004634259534,10112
0.004634259534,10112
0.004634259534,9949
0.004634259534,9949
0.004634259534,9786
0.004634259534,9786
0.004634259534,9623
0.004634259534,9623
0.004634259534,9460
0.005,9460
0.005,9460
0.0050205,9460
0.0050205,9623
0.005047719999,9623
0.005047719999,9786
0.005074939998,9786
0.005074939998,9949
0.005074939998,9949
0.005074939998,10112
0.005074939998,10112
0.005074939998,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005081659997,13372
0.005102159997,13372
0.005102159997,16632
0.005102159997,16632
0.005102159997,19892
0.005102159997,19892
0.005102159997,20055
0.005102159997,20055
0.005102159997,20218
0.005102159997,20218
0.005102159997,20381
0.005102159997,20381
0.005102159997,20544
0.005102159997,20544
0.005102159997,20707
0.005102159997,20707
0.005102159997,20870
0.005102159997,20870
0.005102159997,21033
0.005102159997,21033
0.005102159997,21196
0.005102159997,21196
0.005102159997,21359
0.005102159997,21359
0.005102159997,21522
0.005102159997,21522
0.005102159997,21685
0.005102159997,21685
0.005102159997,21848
0.005102159997,21848
0.005102159997,22011
0.005102159997,22011
0.005102159997,22174
0.005102159997,22174
0.005102159997,22337
0.005102159997,22337
0.005102159997,22500
0.005102159997,22500
0.005102159997,22663
0.005102159997,22663
0.005102159997,22826
0.005102159997,22826
0.005102159997,22989
0.005102159997,22989
0.005102159997,23152
0.005102159997,23152
0.005102159997,23315
0.005102159997,23315
0.005102159997,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005108879996,23478
0.005129379996,23478
0.005129379996,23641
0.005129379996,23641
0.005129379996,23804
0.005129379996,23804
0.005129379996,23967
0.005129379996,23967
0.005129379996,24130
0.005129379996,24130
0.005129379996,24293
0.005129379996,24293
0.005129379996,24456
0.005129379996,24456
0.005129379996,24619
0.005129379996,24619
0.005129379996,24782
0.005129379996,24782
0.005129379996,24945
0.005129379996,24945
0.005129379996,25108
0.005129379996,25108
0.005129379996,25271
0.005129379996,25271
0.005129379996,25434
0.005129379996,25434
0.005129379996,25597
0.005129379996,25597
0.005129379996,25760
0.005129379996,25760
0.005129379996,25923
0.005129379996,25923
0.005129379996,26086
0.005129379996,26086
0.005129379996,26249
0.005129379996,26249
0.005129379996,26412
0.005129379996,26412
0.005129379996,26575
0.005129379996,26575
0.005129379996,26738
0.005129379996,26738
0.005129379996,26901
0.005129379996,26901
0.005129379996,27064
0.005129379996,27064
0.005129379996,27227
0.005129379996,27227
0.005129379996,27390
0.005129379996,27390
0.005129379996,27553
0.005129379996,27553
0.005129379996,27716
0.005129379996,27716
0.005129379996,27879
0.005129379996,27879
0.005129379996,28042
0.005129379996,28042
0.005129379996,28205
0.005129379996,28205
0.005129379996,28368
0.005129379996,28368
0.005129379996,28531
0.005129379996,28531
0.005129379996,28694
0.005129379996,28694
0.005129379996,28857
0.005129379996,28857
0.005129379996,29020
0.005129379996,29020
0.005129379996,29183
0.005129379996,29183
0.005129379996,29346
0.005129379996,29346
0.005129379996,29509
0.005129379996,29509
0.005129379996,29672
0.005129379996,29672
0.005129379996,29835
0.005129379996,29835
0.005129379996,29998
0.005190219989,29998
0.005190219989,30324
0.005249519983,30324
0.005249519983,30650
0.005298719988,30650
0.005298719988,30324
0.005315539976,30324
0.005315539976,30650
0.005358019982,30650
0.005358019982,30324
0.005388439968,30324
0.005388439968,30650
0.005424039975,30650
0.005424039975,30324
0.00546133996,30324
0.00546133996,30650
0.005496939967,30650
0.005496939967,30324
0.005534239952,30324
0.005534239952,30650
0.005569839959,30650
0.005569839959,30324
0.005607139944,30324
0.005607139944,30650
0.005642739951,30650
0.005642739951,30324
0.005680039936,30324
0.005680039936,30650
0.005715639943,30650
0.005715639943,30324
0.005752939928,30324
0.005752939928,30650
0.005788539935,30650
0.005788539935,30324
0.00582583992,30324
0.00582583992,30650
0.005861439927,30650
0.005861439927,30324
0.005898739912,30324
0.005898739912,30650
0.005934339919,30650
0.005934339919,30324
0.005971639904,30324
0.005971639904,30650
0.006007239911,30650
0.006007239911,30324
0.006044539896,30324
0.006044539896,30650
0.006080139903,30650
0.006080139903,30324
0.006117439888,30324
0.006117439888,30650
0.006153039895,30650
0.006153039895,30324
0.00619033988,30324
0.00619033988,30650
0.006225939887,30650
0.006225939887,30324
0.006263239872,30324
0.006263239872,30650
0.006298839879,30650
0.006298839879,30324
0.006336139864,30324
0.006336139864,30650
0.006371739871,30650
0.006371739871,30324
0.006409039856,30324
0.006409039856,30650
0.006444639863,30650
0.006444639863,30324
0.006481939848,30324
0.006481939848,30650
0.006517539855,30650
0.006517539855,30324
0.00655483984,30324
0.00655483984,30650
0.006590439847,30650
0.006590439847,30324
0.006627739832,30324
0.006627739832,30650
0.006663339839,30650
0.006663339839,30324
0.006700639824,30324
0.006700639824,30650
0.006736239831,30650
0.006736239831,30324
0.006766819817,30324
0.006766819817,30650
0.006809139823,30650
0.006809139823,30324
0.006826119811,30324
0.006826119811,30650
0.006875319816,30650
0.006875319816,30324
0.006885419805,30324
0.006885419805,30650
0.00693461981,30650
0.00693461981,30324
0.006944719799,30324
0.006944719799,30650
0.006993919804,30650
0.006993919804,30324
0.007004019793,30324
0.007004019793,30650
0.007053219798,30650
0.007053219798,30324
0.007063319787,30324
0.007063319787,30650
0.007112519792,30650
0.007112519792,30324
0.007122619781,30324
